Reading TRAIN files...
Reading 'train0.txt'
Reading 'train1.txt'
Reading 'train2.txt'
Reading 'train3.txt'
Reading 'train4.txt'
Reading 'train5.txt'
Reading 'train6.txt'
Reading 'train7.txt'
Reading 'train8.txt'
Reading 'train9.txt'

Reading TEST files...
Reading 'test0.txt'
Reading 'test1.txt'
Reading 'test2.txt'
Reading 'test3.txt'
Reading 'test4.txt'
Reading 'test5.txt'
Reading 'test6.txt'
Reading 'test7.txt'
Reading 'test8.txt'
Reading 'test9.txt'

Likelihood estimate after iteration 340: 516546.239147
Likelihood estimate after iteration 341: 516719.875735
Likelihood estimate after iteration 342: 516892.952425
Likelihood estimate after iteration 343: 517065.473374
Likelihood estimate after iteration 344: 517237.442703
Likelihood estimate after iteration 345: 517408.864493
Likelihood estimate after iteration 346: 517579.742789
Likelihood estimate after iteration 347: 517750.081602
Likelihood estimate after iteration 348: 517919.884904
Likelihood estimate after iteration 349: 518089.156633
Likelihood estimate after iteration 350: 518257.900692
Likelihood estimate after iteration 351: 518426.120948
Likelihood estimate after iteration 352: 518593.821236
Likelihood estimate after iteration 353: 518761.005356
Likelihood estimate after iteration 354: 518927.677076
Likelihood estimate after iteration 355: 519093.840129
Likelihood estimate after iteration 356: 519259.498217
Likelihood estimate after iteration 357: 519424.655009
Likelihood estimate after iteration 358: 519589.314144
Likelihood estimate after iteration 359: 519753.479228
Likelihood estimate after iteration 360: 519917.153837
Likelihood estimate after iteration 361: 520080.341516
Likelihood estimate after iteration 362: 520243.045778
Likelihood estimate after iteration 363: 520405.270110
Likelihood estimate after iteration 364: 520567.017965
Likelihood estimate after iteration 365: 520728.292770
Likelihood estimate after iteration 366: 520889.097921
Likelihood estimate after iteration 367: 521049.436787
Likelihood estimate after iteration 368: 521209.312707
Likelihood estimate after iteration 369: 521368.728993
Likelihood estimate after iteration 370: 521527.688928
Likelihood estimate after iteration 371: 521686.195769
Likelihood estimate after iteration 372: 521844.252745
Likelihood estimate after iteration 373: 522001.863058
Likelihood estimate after iteration 374: 522159.029883
Likelihood estimate after iteration 375: 522315.756369
Likelihood estimate after iteration 376: 522472.045638
Likelihood estimate after iteration 377: 522627.900787
Likelihood estimate after iteration 378: 522783.324887
Likelihood estimate after iteration 379: 522938.320983
Likelihood estimate after iteration 380: 523092.892095
Likelihood estimate after iteration 381: 523247.041217
Likelihood estimate after iteration 382: 523400.771319
Likelihood estimate after iteration 383: 523554.085347
Likelihood estimate after iteration 384: 523706.986221
Likelihood estimate after iteration 385: 523859.476837
Likelihood estimate after iteration 386: 524011.560069
Likelihood estimate after iteration 387: 524163.238763
Likelihood estimate after iteration 388: 524314.515745
Likelihood estimate after iteration 389: 524465.393815
Likelihood estimate after iteration 390: 524615.875752
Likelihood estimate after iteration 391: 524765.964309
Likelihood estimate after iteration 392: 524915.662217
Likelihood estimate after iteration 393: 525064.972186
Likelihood estimate after iteration 394: 525213.896901
Likelihood estimate after iteration 395: 525362.439024
Likelihood estimate after iteration 396: 525510.601196
Likelihood estimate after iteration 397: 525658.386036
Likelihood estimate after iteration 398: 525805.796140
Likelihood estimate after iteration 399: 525952.834082
Likelihood estimate after iteration 400: 526099.502413
Likelihood estimate after iteration 401: 526245.803665
Likelihood estimate after iteration 402: 526391.740347
Likelihood estimate after iteration 403: 526537.314945
Likelihood estimate after iteration 404: 526682.529927
Likelihood estimate after iteration 405: 526827.387736
Likelihood estimate after iteration 406: 526971.890796
Likelihood estimate after iteration 407: 527116.041511
Likelihood estimate after iteration 408: 527259.842263
Likelihood estimate after iteration 409: 527403.295412
Likelihood estimate after iteration 410: 527546.403300
Likelihood estimate after iteration 411: 527689.168247
Likelihood estimate after iteration 412: 527831.592552
Likelihood estimate after iteration 413: 527973.678495
Likelihood estimate after iteration 414: 528115.428337
Likelihood estimate after iteration 415: 528256.844315
Likelihood estimate after iteration 416: 528397.928651
Likelihood estimate after iteration 417: 528538.683545
Likelihood estimate after iteration 418: 528679.111176
Likelihood estimate after iteration 419: 528819.213705
Likelihood estimate after iteration 420: 528958.993274
Likelihood estimate after iteration 421: 529098.452005
